_id,NAME,COUNTRY,DAY,MONTH,YEAR,ROUTE,NAME OF THE TEAM,LEADER
3803,MS. BEENA MAGAR,NEPAL,26,5,2012,,"""",""""
2009,MR. DAMAI CHHIRI SHERPA,NEPAL,22,5,2008,NORMAL,"""",""""
5205,MS. WANG HUIHUI,CHINA,22,5,2017,,"""",""""
504,JOXE M.G. PEREZ,SPAIN,16,5,1993,S.RIDGE,"""",""""
3622,"MR.PETER JOHN N.
CAMMELL",NEW ZEALAND,19,5,2012,,"""",""""
4565,"MR. PHURBA TSHRING
SHERPA",NEPAL,19,5,2016,,"""",""""
381,ALEXANDRE GUERASSIMEV,USA,12,5,1992,S.E. RIDGE,"""",""""
1852,GORDON M. CLARK,UK,23,5,2007,S.E.RIDGE,"""",""""
1526,ROBERT CHARLES FOLLOWS,CANADA,24,5,2006,"SOUTH EAST
RIDGE","""",""""
2366,MR.FURA KANCHA SHERPA,NEPAL,23,5,2009,NORMAL,"""",""""
3648,MR. PASANG SHERPA,NEPAL,25,5,2012,,"""",""""
3053,MR.JAMIE CLARKE,CANADA,23,5,2010,,"HANESBRANDS
EVEREST 2010","Mr. Wallace
Wayne Berg"
2885,MR. JOHN MONTAGUE MARTIN,USA,24,5,2010,,"""",""""
2341,MR. PANURU SHERPA,NEPAL,20,5,2009,NORMAL,"""",""""
375,EDMOND OFNER,NETHERLANDS,12,5,1992,S.E. RIDGE,"""",""""
3681,MR. PEMBA SHERPA,NEPAL,19,5,2012,,"""",""""
2382,MS.MILENA SIJAN,CROATIA,21,5,2009,NORMAL,"""",""""
4570,"MS. THAIS AMADEI
PEGORARO",BRAZIL,19,5,2016,,"""",""""
940,HAV. MR. CHHERING N.BODH,INDIA,24,4,2001,"SOUTH E.
RIDGE","INDIAN ARMY EXP. TO
MT.EVEREST",K. Kumar
5082,"MR. ALLAN HAROLD MC
LELAND",USA,23,5,2017,,"""",""""
4220,"MR. NGAWANG TENJING
SHERPA",NEPAL,10,5,2013,,"""",""""
4420,"MR. PASANG KARMA
SHERPA",NEPAL,20,5,2013,,"""",""""
2800,MR. DACHHAMBA SHERPA,NEPAL,23,5,2010,,"""",""""
2148,MR. IGOR STOROZHENKO,UKRAINE,27,5,2088,NORMAL,"""",""""
4394,MR. PEMBA CHOMI SHERPA,NEPAL,19,5,2013,,"""",""""
4815,"MR. PRADEEP CHANDRA
SAHOO",INDIA,19,5,2016,,"""",""""
4473,MR. DAWA TENZING SHERPA,NEPAL,21,5,2016,,"""",""""
2069,MR. AANG TCHRING SHERPA,NEPAL,21,5,2008,NORMAL,"""",""""
530,NORBU SHERPA,NEPAL,9,10,1993,S.RIDGE,"""",""""
3309,MR. DAWA TSHERING SHERPA,NEPAL,13,5,2011,,"""",""""
5184,GUPTA ASHISH,INDIA,27,5,2017,,"""",""""
637,DAVID BREASHEARS,USA,23,10,1996,S.E. RIDGE,"IMAX EVEREST FILMING
EXPD. '96",David Breashears
1270,PASANG RINJI SHERPA,NEPAL,16,5,2004,"SOUTH EAST
RIDGE","""",""""
186,PEMA DORJE SHERPA,NEPAL,29,4,1985,"S.E.
RIDGE","""",""""
1395,DA NURBU SHERPA,NEPAL,31,5,2005,S E RIDGE,"""",""""
3591,"MR. CHHETEN DORJEE
SHERPA",NEPAL,19,5,2012,,"""",""""
3898,MR. PHU DORCHI SHERPA,NEPAL,19,5,2013,,"""",""""
1798,DAVID C. MORTON,USA,22,5,2007,S.E.RIDGE,"ALPINE ASCENTS
INT.EVEREST  EXPD.II-
2007","David Charles
Morton"
2980,MR. RUAIRIDH BURNS FINLAYSON,UK,17,5,2010,,"""",""""
1442,EDHBAL AFLAKY AGHBELAGH,IRAN,30,5,2005,S E RIDGE,"EVEREST LHOTSE
EXPD. 2005","Eghbal Aflaky
Aghbelagh"
3870,MR. WANCHHU SHERPA,NEPAL,20,5,2013,,"""",""""
5169,THUNDU SHERPA,NEPAL,16,5,2017,,"""",""""
1536,PASANG LAMA BHOTE,NEPAL,24,5,2006,"NORMAL
ROUTE","""",""""
3887,"MR. DAWA WONGCHHU
SHERPA",NEPAL,19,5,2013,,"""",""""
3189,MR. SHERA GYALZEN SHERPA,NEPAL,7,5,2011,,"""",""""
1274,PEMBA DORJI SHERPA,NEPAL,17,5,2004,"SOUTH EAST
RIDGE","""",""""
2468,MR.JAN PFLUGRADT,GERMANY,19,5,2009,NORMAL,"""",""""
608,ANGDAWA TAMANG,NEPAL,14,10,1995,S.E. RIDGE,"""",""""
3828,"MR. MINGMA TENZING
SHERPA",NEPAL,18,5,2012,,"""",""""
1713,ANG KARMA SHERPA,NEPAL,20,5,2007,S.E.RIDGE,"""",""""
2200,MR. LAKPA TSHERI SHERPA,NEPAL,21,5,2008,NORMAL,"""",""""
956,NGAWANG TENJI SHERPA,NEPAL,24,5,2001,"SOUTH E.
RIDGE","""",""""
2580,MR. PATRICK RAJANARAINE SINGH,CANADA,21,5,2009,NORMAL,"""",""""
3797,MR. DAWA TENJIN SHERPA,NEPAL,19,5,2012,,"""",""""
4901,LAKPA DENDI SHERPA,NEPAL,25,5,2017,,"""",""""
4697,MR. KENJI KONDO,JAPAN,19,5,2016,,"ADVENTURE GUIDE MT.
EVEREST 2016",Mr. Kenji Kondo
3918,MS. XI LIN,CHINA,19,5,2013,,"""",""""
2853,MR. MIKKO MARKUS VERMAS,FINLAND,22,5,2010,,"""",""""
404,ALFONOS JUEZ REOY,SPAIN,15,5,1992,SOUTH PILLAR,"""",""""
2072,MR. PEMBA TENZING SHERPA,NEPAL,21,5,2008,NORMAL,"""",""""
5044,JAMIE ANDREW JONATHAN MORTON,UK,20,5,2017,,,
1978,MR. MEINRAD BITTEL,SWITZERLAND,21,5,2008,S.E.RIDGE,"""",""""
159,IVA GUEORGUTEV VALCHEEV,BULGARIA,5,5,1984,WEST RIDGE,"""",""""
1749,PEMBA NURU SHERPA,NEPAL,25,5,2007,S.E.RIDGE,"""",""""
2910,MR. MINGMAR SHERPA,NEPAL,17,5,2010,,,
3986,MR.MINGMA DORCHI SHERPA,NEPAL,21,5,2013,,"""",""""
903,CHHONGBA SHERPA,NEPAL,22,5,2001,"SOUTH E.
RIDGE","""",""""
353,PREM SINGH,INDIA,10,5,1992,S.E. RIDGE,"""",""""
1231,JUSTIN ADAMS,USA,24,5,2004,S. E RIDGE,"""",""""
4953,"MR. TMOTHY JOHN
MOSEDALE",UK,16,5,2017,,"H.G. EVEREST
EXPEDITION 2017","Mr. Tmothy
John Mosedale"
2141,MS. KALPANA DASH,INDIA,21,5,2008,NORMAL,"FRIENDSHIOPMT.
EVEREST EXPEDITION
2008",Kalpana Dash
445,LHAKPA NURU SHERPA,NEPAL,22,4,1993,E. RIDGE,"""",""""
5247,CHUN TING NG,CHINA,21,5,2017,,"""",""""
755,CHHEWANG NIMA SHERPA,NEPAL,5,5,1999,S.E. RIDGE,"""",""""
1738,PEMA TSHIRING SHERPA,NEPAL,25,5,2007,S.E.RIDGE,"""",""""
2972,MR. NIMA CHHIRI SHERPA,NEPAL,22,5,2010,,"""",""""
5278,RAVI KUMAR,INDIA,20,5,2017,,"""",""""
2921,MR. SCOTT LIOYD JONES,USA,25,5,2010,,"""",""""
312,PHINZU SHERPA,NEPAL,7,10,1990,SOUTHCOL,"""",""""
3424,MR. DA NURU SHERPA,NEPAL,14,5,2011,,"""",""""
549,OSAMU TANABC,JAPAN,20,12,1993,"SOUTH WEST
FACE","JAPAN GUNMA WINTER
MT. SAGARMATHA
S.W.F.
EXP 93/94",Hideji Nazuka
662,ASMUJINO,INDONESIA,11,10,1996,S.E. RIDGE,"96 KOREAN EVEREST
EXP.
(SHOSONUNIVERSITY)",Hyung Chil Lim
5051,NADA SHERPA,NEPAL,20,5,2017,,"""",""""
1990,MR.DORJEE SHERPA,NEPAL,21,5,2008,S.E.RIDGE,"""",""""
307,DANIEL G. GEORGE,CANADA,4,10,1990,SOUTHCOL,"""",""""
2336,MR. MIGMA DORJEE SHERPA,NEPAL,21,5,2009,NORMAL,"""",""""
695,ANGFURI GYALZEN SHERPA,NEPAL,23,5,1997,S.E. RIDGE,"""",""""
2357,MR.ALOIS BOGENSCHUTZ,GERMANY,20,5,2009,NORMAL,"""",""""
1928,KIM HONG BIN,SOUTH KOREA,16,5,2007,S.E.RIDGE,"""",""""
685,TASHI WANGCHUK TENJING,AUSTRALIA,23,5,1997,S.E. RIDGE,"""",""""
3428,MR. PHU TSHIRI SHERPA,NEPAL,5,5,2011,,"""",""""
750,NORBU SHERPA,NEPAL,27,5,1998,S.E. RIDGE,"""",""""
3940,MR. DANARU SHERPA,NEPAL,19,5,2013,,"""",""""
3667,ANG CHHIRING SHERPA,NEPAL,26,5,2012,,"""",""""
1267,"MUHAMAD MUQHARABBIN BIN
MOKHTARRUDIN",MALAYSIA,16,5,2004,"SOUTH EAST
RIDGE","MALAYSIAN TEAM
(MARAUNIVERSITY OF
TECHNOLOGY)","Muhamad
Muqharabbin Bin
Mokhtarrudin"
3708,MR. RAJENDRA SINGH JALAL,INDIA,25,5,2012,,"""",""""
3981,MR.LAKPA NURBU SHERPA,NEPAL,19,5,2013,,"""",""""
4695,"MR. RAMESH RAJ
SIMKHADA",NEPAL,20,5,2016,,"""",""""
3772,MR. DA FINJU SHERPA,NEPAL,26,5,2012,,"""",""""
2135,MR. MINGMA TENZING SHERPA,NEPAL,23,5,2008,NORMAL,"""",""""
3084,MR. NARINDER SINGH,INDIA,20,5,2011,,"""",""""
3062,MR. DAWA DENDI SHERPA,NEPAL,19,5,2011,,"""",""""
3026,MR. PHU TSHIRING SHERPA,NEPAL,5,5,2010,,"""",""""
971,JOSEPH LEROY,USA,16,5,2002,"SOUTH E.
RIDGE","""",""""
14,WILLIUNSOELD,USA,22,5,1963,SOUTHCOL,AMERICAN EXPEDITION,""""
874,PASANG THARKE SHERPA,NEPAL,24,5,2000,S.E. RIDGE,"""",""""
809,NICOLAS CONSTANTINE,SWITZERLAND,13,5,1999,S.E. RIDGE,"""",""""
3199,MR. KAZUYA HIRAIDE,JAPAN,26,5,2011,,"""",""""
515,ANG PASANG SHERPA,NEPAL,17,5,1993,S.RIDGE,"""",""""
5163,"MR. RICHARD PAUL
BROOKS",AUSTRALIA,16,5,2017,,"""",""""
410,EGUILLOR ULZURRUN JUAN MARIA,SPAIN,25,9,1992,"SOUTH
COL.VIA EAST
FACE",EXP. EVEREST UDA 92,"Pedro Tous
Rouldan"
4199,MR.NGIMA DORJEE TAMANG,NEPAL,20,5,2013,,"""",""""
5283,MR. NGIMA ONGDA SHERPA,NEPAL,21,5,2017,,"""",""""
5240,STEINER SALTE,NORWAY,20,5,2017,,"SUMMITCLIMB
EVEREST EXPEDITION
2017","Daniel Lee
Mazur"
4605,MS. JONNA JANA BRADSHAW,UK,19,5,2016,,,
208,JEAN TROILLET,SWITZERLAND,1,1,1986,NORTH SIDE,SWITZERLAND EXPEDITION,
4615,MR. DAWA PHUTEN BHOTE,NEPAL,19,5,2016,,"""",""""
459,CHARLES M. ARMALYS,USA,10,5,1993,E. RIDGE,"""",""""
3920,MR. SANJAY PANDIT,NEPAL,19,5,2013,,"""",""""
2431,MR.DORJEE SNAM SHERPA,NEPAL,21,5,2009,NORMAL,"""",""""
251,SUN-WOO NAM,SOUTH KOREA,2,10,1988,SOUTH PILLAR,"88 KOREAN EVEREST
LHOTSE EXPD.",Chang-Min Chol
111,JERZY KUKUCZKA,POLAND,19,5,1980,SOUTH PILLAR,"""",""""
4162,MR.PHURBA SHERPA,NEPAL,18,5,2013,,"""",""""
1108,PEMBA DORJEE SHERPA,NEPAL,22,5,2003,"SOUTH E.
RIDGE",EVEREST 50 EXP. 2003,"Jean Christophe
Vanwaes"
4310,MR. MARTIN WALTER SCHMIDT,NEW ZEALAND,19,5,2013,,"PEAK FREAK EVEREST
2013","Mr. Martin
Walter Schmidt"
1884,GREGORY K. MAUD,SOUTH AFRICA,17,5,2007,S.E.RIDGE,"""",""""
1714,PA NURU SHERPA,NEPAL,20,5,2007,S.E.RIDGE,"""",""""
1288,PAT FALVEY,IRELAND,18,5,2004,S E RIDGE,"""",""""
3842,MR. THUNDU SHERPA,NEPAL,25,5,2012,,"""",""""
3442,MR. SONA SHERPA,NEPAL,25,5,2012,,"""",""""
553,HIDEJI NAZUKA,JAPAN,18,12,1993,"SOUTH WEST
FACE","""",""""
1440,IRAVAN GUSTAVO BURDA,BRAZIL,30,5,2005,"NORMAL
ROUTE","""",""""
2271,MR. DAVID G. COLE,AUSTRALIA,21,5,2008,NORMAL,"""",""""
5126,NIMA TENZIN SHERPA,NEPAL,21,5,2017,,"""",""""
3145,MR. HARI DHAKAL,NEPAL,18,5,2011,,"""",""""
2822,MR. NAMGYAL SHERPA,NEPAL,22,5,2010,,"""",""""
5071,NURBU SHERPA,NEPAL,22,5,2017,,"""",""""
1926,NIMA DORCHI SHERPA,NEPAL,23,5,2007,S.E.RIDGE,"FIRST NEPALI LABOUR
EXPD.07","Nima Dorchi
Sherpa"
635,ANG RITA SHERPA,NEPAL,23,10,1996,SOUTH PILLAR,"""",""""
5096,"MR. PHREE CHHOMBI
SHERPA",NEPAL,23,5,2017,,"""",""""
317,NAWANG THILE SHERPA,NEPAL,5,10,1990,SOUTHCOL,"""",""""
4474,MR. ANG PEMBA SHERPA,NEPAL,23,5,2016,,"""",""""
4985,SCOTT G SIMPER,USA,27,5,2017,,"""",""""
1329,VICTOR ANTHONY SAUNDERS,UK,24,5,2004,S E RIDGE,"HIMALAYAN GUIDES
EVEREST EXP 2004","Mrs. Susan R.T.
Todd"
428,FALF DUJOMITS,GERMANY,4,10,1992,"SOUTH
COL.VIA EAST
FACE",GERMAN EVEREST EXP,Ralf Dujmovits
3812,MR. LHAKPA NURU SHERPA,NEPAL,26,5,2012,,"""",""""
106,OZAKI TAKASHI,JAPAN,10,5,1980,SOUTHCOL,"""",""""
3042,"MR. ROBERT HERGRAVES
CASSERLEY",UK,17,5,2010,,"""",""""
143,ANG RITA SHERPA,NEPAL,7,5,1983,SOUTHCOL,"""",""""
2170,MR. MARK W. LUSCHER,USA,24,5,2008,NORMAL,"""",""""
3756,MR. LAKPA BHOTE,NEPAL,25,5,2012,,,
90,HERMANN WARTH,GERMANY,1,10,1979,WEST RIDGE,SWABIAN GERMAN EXP,Gerhard Schmatz
2919,MR. LEIF ROBERTS WHITTAKER,USA,25,5,2010,,"""",""""
3238,"MS. SUZAN S.H. ALHOUBY
RASMIA",PALESTINE,21,5,2011,,"PBE EVEREST
EXPEDITION SPRING-
2011","Mr. Guillermo
Benegas"
2242,MR. LEE JAMES FARMER,UK,24,5,2008,NORMAL,"""",""""
3175,MR. ANG KAMI SHERPA,NEPAL,18,5,2011,,,
4942,MR. DAWA NURU SHERPA,NEPAL,27,5,2017,,"""",""""
2164,MR. LILA BAHADUR BASNET,NEPAL,23,5,2008,NORMAL,"""",""""
2637,MR.JANBU SHERPA,NEPAL,20,5,2009,NORMAL,"""",""""
1950,MS LAURA C.R. MALLLORY,CANADA,27,5,2008,S.E.RIDGE,"""",""""
1769,SCHUCK TERRY KARL,USA,22,5,2007,S.E.RIDGE,"EVEREST 2007
FINDINGLIFE",Gabriel Filippi
3706,MS. POONAM SANGWAN,INDIA,26,5,2012,,"""",""""
2273,MR. JAMES S. MCGUINNESS,NEW ZEALAND,21,5,2008,NORMAL,"""",""""
2,EDMUND HILLARY,NEW ZEALAND,29,5,1953,SOUTHCOL,BRITISH EXPEDITION,""""
3705,MS. NEHA BHATNAGAR,INDIA,26,5,2012,,"""",""""
5256,"MS. KANCHHI MAYA
TAMANG",NEPAL,20,5,2017,,"SHERPA SHEPHERDS
EVEREST EXPEDITION
SPRING 2017","Mr. Chitra
Bahadur Khatri
Chhetri (Amit
K.C.)"
1952,MR. ERIC C. OTTO,CANADA,23,5,2008,S.E.RIDGE,"""",""""
936,THUKTEN DORJE SHERPA,NEPAL,23,5,2001,"SOUTH E.
RIDGE","""",""""
4557,"MR. DAVID MARK
RASMUSSEN",USA,19,5,2016,,"DESERT TROOP :
OPERATION EVEREST","Mr. David Mark
Rasmussen"
2721,MR. TEMBA SHERPA,NEPAL,23,5,2010,,"""",""""
3937,MR. SONA SHERPA,NEPAL,19,5,2013,,"""",""""
